value,label
15334,ABHD8
15335,DDA1
15336,ANO8
15337,GTPBP3
15338,PLVAP
15339,CCDC194
15340,BST2
15341,MVB12A
15342,TMEM221
15343,NXNL1
15344,SLC27A1
15345,PGLS
15346,NIBAN3
15347,COLGALT1
15348,UNC13A
15349,MAP1S
15350,FCHO1
15351,B3GNT3
15352,INSL3
15353,JAK3
15354,SLC5A5
15355,CCDC124
15356,KCNN1
15357,ARRDC2
15358,IL12RB1
15359,MAST3
15360,PIK3R2
15361,IFI30
15362,RAB3A
15363,PDE4C
15364,AC008397.1
15365,IQCN
15366,LSM4
15367,PGPEP1
15368,GDF15
15369,LRRC25
15370,SSBP4
15371,ELL
15372,FKBP8
15373,KXD1
15374,UBA52
15375,CRLF1
15376,REX1BD
15377,TMEM59L
15378,KLHL26
15379,UPF1
15380,COPE
15381,DDX49
15382,HOMER3
15383,SUGP2
15384,ARMC6
15385,SLC25A42
15386,TMEM161A
15387,MEF2B
15388,RFXANK
15389,NR2C2AP
15390,NCAN
15391,HAPLN4
15392,TM6SF2
15393,SUGP1
15394,MAU2
15395,GATAD2A
15396,TSSK6
15397,NDUFA13
15398,YJEFN3
15399,CILP2
15400,PBX4
15401,LPAR2
15402,GMIP
15403,ATP13A1
15404,ZNF101
15405,ZNF14
15406,ZNF253
15407,ZNF682
15408,ZNF90
15409,ZNF714
15410,ZNF431
15411,ZNF708
15412,ZNF738
15413,ZNF493
15414,ZNF429
15415,ZNF100
15416,ZNF43
15417,ZNF208
15418,ZNF676
15419,ZNF98
15420,ZNF492
15421,ZNF99
15422,ZNF724
15423,ZNF675
15424,ZNF681
15425,ZNF254
15426,UQCRFS1
15427,VSTM2B
15428,POP4
15429,PLEKHF1
15430,C19orf12
15431,CCNE1
15432,URI1
15433,ZNF536
15434,ZNF507
15435,PDCD5
15436,ANKRD27
15437,RGS9BP
15438,NUDT19
15439,TDRD12
15440,SLC7A9
15441,CEP89
15442,FAAP24
15443,RHPN2
15444,GPATCH1
15445,WDR88
15446,LRP3
15447,SLC7A10
15448,CEBPA
15449,CEBPG
15450,PEPD
15451,CHST8
15452,KCTD15
15453,LSM14A
15454,KIAA0355
15455,GPI
15456,PDCD2L
15457,UBA2
15458,WTIP
15459,SCGB2B2
15460,ZNF302
15461,ZNF181
15462,ZNF599
15463,ZNF30
15464,ZNF792
15465,GRAMD1A
15466,SCN1B
15467,HPN
15468,FXYD3
15469,LGI4
15470,FXYD1
15471,FXYD7
15472,FXYD5
15473,FAM187B
15474,LSR
15475,USF2
15476,HAMP
15477,MAG
15478,CD22
15479,FFAR1
15480,GPR42
15481,FFAR2
15482,KRTDAP
15483,DMKN
15484,SBSN
15485,GAPDHS
15486,TMEM147
15487,ATP4A
15488,PMIS2
15489,HAUS5
15490,RBM42
15491,ETV2
15492,COX6B1
15493,UPK1A
15494,ZBTB32
15495,KMT2B
15496,IGFLR1
15497,U2AF1L4
15498,PSENEN
15499,LIN37
15500,HSPB6
15501,PROSER3
15502,ARHGAP33
15503,PRODH2
15504,NPHS1
15505,KIRREL2
15506,APLP1
15507,NFKBID
15508,HCST
15509,TYROBP
15510,LRFN3
15511,SDHAF1
15512,SYNE4
15513,ALKBH6
15514,CLIP3
15515,THAP8
15516,WDR62
15517,OVOL3
15518,POLR2I
15519,TBCB
15520,CAPNS1
15521,COX7A1
15522,ZNF565
15523,ZNF146
15524,ZFP82
15525,ZNF566
15526,ZNF260
15527,ZNF529
15528,ZNF382
15529,ZNF461
15530,ZNF567
15531,ZNF850
15532,ZNF790
15533,ZNF345
15534,ZNF829
15535,ZNF568
15536,ZNF420
15537,ZNF585A
15538,ZNF585B
15539,ZNF383
15540,ZNF875
15541,ZNF527
15542,ZNF569
15543,ZNF570
15544,ZNF793
15545,ZNF540
15546,ZNF571
15547,ZFP30
15548,ZNF781
15549,ZNF607
15550,ZNF573
15551,WDR87
15552,SIPA1L3
15553,DPF1
15554,SPINT2
15555,PPP1R14A
15556,YIF1B
15557,C19orf33
15558,KCNK6
15559,CATSPERG
15560,PSMD8
15561,GGN
15562,SPRED3
15563,FAM98C
15564,RASGRP4
15565,RYR1
15566,MAP4K1
15567,EIF3K
15568,ACTN4
15569,CAPN12
15570,LGALS7
15571,LGALS4
15572,ECH1
15573,RINL
15574,SIRT2
15575,NFKBIB
15576,CCER2
15577,SARS2
15578,FBXO17
15579,FBXO27
15580,ACP7
15581,PAK4
15582,NCCRP1
15583,SYCN
15584,IFNL2
15585,IFNL1
15586,LRFN1
15587,GMFG
15588,SAMD4B
15589,PAF1
15590,MED29
15591,ZFP36
15592,PLEKHG2
15593,SUPT5H
15594,TIMM50
15595,DLL3
15596,SELENOV
15597,EID2B
15598,EID2
15599,LGALS13
15600,LGALS16
15601,LGALS14
15602,CLC
15603,LEUTX
15604,DYRK1B
15605,FCGBP
15606,PSMC4
15607,ZNF546
15608,ZNF780A
15609,MAP3K10
15610,TTC9B
15611,CNTD2
15612,AKT2
15613,C19orf47
15614,PLD3
15615,HIPK4
15616,PRX
15617,SERTAD1
15618,SERTAD3
15619,BLVRB
15620,SPTBN4
15621,SHKBP1
15622,LTBP4
15623,NUMBL
15624,COQ8B
15625,ITPKC
15626,C19orf54
15627,SNRPA
15628,MIA
15629,RAB4B
15630,EGLN2
15631,CYP2A6
15632,CYP2B6
15633,CYP2A13
15634,CYP2F1
15635,CYP2S1
15636,AXL
15637,HNRNPUL1
15638,TGFB1
15639,CCDC97
15640,TMEM91
15641,B9D2
15642,EXOSC5
15643,BCKDHA
15644,B3GNT8
15645,DMAC2
15646,ERICH4
15647,CEACAM21
15648,CEACAM4
15649,CEACAM7
15650,CEACAM5
15651,LYPD4
15652,DMRTC2
15653,CD79A
15654,ARHGEF1
15655,ERFL
15656,RABAC1
15657,ATP1A3
15658,GRIK5
15659,ZNF574
15660,POU2F2
15661,DEDD2
15662,ZNF526
15663,GSK3A
15664,ERF
15665,PAFAH1B3
15666,PRR19
15667,TMEM145
15668,MEGF8
15669,CNFN
15670,LIPE
15671,CXCL17
15672,CEACAM1
15673,PSG3
15674,PSG7
15675,PSG11
15676,PSG4
15677,PSG9
15678,CD177
15679,TEX101
15680,LYPD3
15681,PHLDB3
15682,ETHE1
15683,ZNF575
15684,XRCC1
15685,PINLYP
15686,IRGQ
15687,ZNF576
15688,SRRM5
15689,ZNF428
15690,CADM4
15691,PLAUR
15692,IRGC
15693,SMG9
15694,KCNN4
15695,LYPD5
15696,ZNF283
15697,ZNF404
15698,ZNF45
15699,ZNF221
15700,ZNF155
15701,ZNF230
15702,ZNF222
15703,ZNF223
15704,ZNF284
15705,ZNF224
15706,ZNF225
15707,ZNF234
15708,ZNF226
15709,ZNF227
15710,ZNF235
15711,ZNF233
15712,ZNF112
15713,ZNF285
15714,ZNF229
15715,ZNF180
15716,CEACAM20
15717,IGSF23
15718,PVR
15719,CEACAM19
15720,CEACAM16
15721,BCL3
15722,CBLC
15723,BCAM
15724,NECTIN2
15725,TOMM40
15726,APOE
15727,APOC1
15728,APOC4
15729,APOC2
15730,CLPTM1
15731,RELB
15732,CLASRP
15733,ZNF296
15734,GEMIN7
15735,MARK4
15736,PPP1R37
15737,NKPD1
15738,TRAPPC6A
15739,BLOC1S3
15740,EXOC3L2
15741,CKM
15742,ERCC2
15743,PPP1R13L
15744,CD3EAP
15745,ERCC1
15746,FOSB
15747,RTN2
15748,PPM1N
15749,VASP
15750,OPA3
15751,GPR4
15752,EML2
15753,GIPR
15754,QPCTL
15755,FBXO46
15756,BHMG1
15757,SIX5
15758,DMPK
15759,DMWD
15760,RSPH6A
15761,SYMPK
15762,FOXA3
15763,IRF2BP1
15764,MYPOP
15765,NANOS2
15766,NOVA2
15767,CCDC61
15768,PGLYRP1
15769,IGFL4
15770,IGFL3
15771,IGFL2
15772,IGFL1
15773,HIF3A
15774,PPP5C
15775,CCDC8
15776,PNMA8C
15777,PNMA8A
15778,PPP5D1
15779,PNMA8B
15780,CALM3
15781,PTGIR
15782,GNG8
15783,DACT3
15784,PRKD2
15785,STRN4
15786,FKRP
15787,SLC1A5
15788,AP2S1
15789,ARHGAP35
15790,NPAS1
15791,TMEM160
15792,ZC3H4
15793,SAE1
15794,BBC3
15795,CCDC9
15796,INAFM1
15797,C5AR1
15798,C5AR2
15799,DHX34
15800,MEIS3
15801,SLC8A2
15802,KPTN
15803,NAPA
15804,ZNF541
15805,BICRA
15806,EHD2
15807,NOP53
15808,SELENOW
15809,TPRX1
15810,CRX
15811,SULT2A1
15812,BSPH1
15813,ELSPBP1
15814,CABP5
15815,PLA2G4C
15816,LIG1
15817,ZSWIM9
15818,CARD8
15819,ZNF114
15820,CCDC114
15821,EMP3
15822,TMEM143
15823,SYNGR4
15824,KDELR1
15825,GRIN2D
15826,GRWD1
15827,KCNJ14
15828,CYTH2
15829,LMTK3
15830,SULT2B1
15831,FAM83E
15832,SPACA4
15833,SPHK2
15834,DBP
15835,CA11
15836,NTN5
15837,FUT2
15838,MAMSTR
15839,RASIP1
15840,IZUMO1
15841,FUT1
15842,FGF21
15843,BCAT2
15844,HSD17B14
15845,PLEKHA4
15846,PPP1R15A
15847,TULP2
15848,NUCB1
15849,DHDH
15850,BAX
15851,FTL
15852,GYS1
15853,RUVBL2
15854,AC008687.4
15855,CGB7
15856,SNRNP70
15857,LIN7B
15858,C19orf73
15859,PPFIA3
15860,HRC
15861,TRPM4
15862,SLC6A16
15863,CD37
15864,TEAD2
15865,DKKL1
15866,CCDC155
15867,PTH2
15868,GFY
15869,SLC17A7
15870,PIH1D1
15871,ALDH16A1
15872,FLT3LG
15873,FCGRT
15874,RCN3
15875,NOSIP
15876,PRRG2
15877,PRR12
15878,RRAS
15879,SCAF1
15880,IRF3
15881,BCL2L12
15882,ADM5
15883,CPT1C
15884,TSKS
15885,AP2A1
15886,FUZ
15887,MED25
15888,PTOV1
15889,PNKP
15890,AKT1S1
15891,TBC1D17
15892,IL4I1
15893,NUP62
15894,ATF5
15895,SIGLEC11
15896,VRK3
15897,ZNF473
15898,IZUMO2
15899,MYH14
15900,KCNC3
15901,NR1H2
15902,NAPSA
15903,POLD1
15904,SPIB
15905,MYBPC2
15906,FAM71E1
15907,EMC10
15908,JOSD2
15909,ASPDH
15910,LRRC4B
15911,SYT3
15912,C19orf81
15913,SHANK1
15914,CLEC11A
15915,GPR32
15916,AC010325.1
15917,ACP4
15918,C19orf48
15919,KLK1
15920,KLK15
15921,KLK3
15922,KLK2
15923,KLK4
15924,KLK5
15925,KLK6
15926,KLK7
15927,KLK8
15928,KLK9
15929,KLK10
15930,KLK11
15931,KLK12
15932,KLK13
15933,KLK14
15934,SIGLEC7
15935,CD33
15936,SIGLECL1
15937,VSIG10L
15938,ETFB
15939,CLDND2
15940,NKG7
15941,LIM2
15942,C19orf84
15943,SIGLEC10
15944,CEACAM18
15945,SIGLEC12
15946,SIGLEC6
15947,ZNF175
15948,SIGLEC5
15949,SIGLEC14
15950,SPACA6
15951,HAS1
15952,FPR1
15953,FPR2
15954,FPR3
15955,ZNF577
15956,ZNF649
15957,ZNF613
15958,ZNF350
15959,ZNF615
15960,ZNF614
15961,ZNF432
15962,ZNF841
15963,ZNF616
15964,ZNF766
15965,ZNF480
15966,ZNF610
15967,ZNF880
15968,ZNF528
15969,ZNF534
15970,ZNF578
15971,ZNF808
15972,ZNF600
15973,ZNF888
15974,ZNF816
15975,ERVV-1
15976,ERVV-2
15977,ZNF160
15978,ZNF415
15979,ZNF347
15980,ZNF665
15981,ZNF677
15982,VN1R2
15983,VN1R4
15984,ZNF845
15985,ZNF765
15986,ZNF761
15987,ZNF813
15988,ZNF331
15989,NLRP12
15990,MYADM
15991,PRKCG
15992,CACNG7
15993,CACNG8
15994,CACNG6
15995,VSTM1
15996,TARM1
15997,OSCAR
15998,NDUFA3
15999,TFPT
16000,PRPF31
16001,CNOT3
16002,LENG1
16003,TMC4
16004,MBOAT7
16005,TSEN34
16006,LILRB3
16007,LILRB5
16008,LILRB2
16009,LILRA5
16010,LILRA4
16011,LAIR1
16012,TTYH1
16013,LENG8
16014,LENG9
16015,CDC42EP5
16016,LAIR2
16017,LILRA2
16018,LILRA1
16019,LILRB1
16020,LILRB4
16021,KIR3DL3
16022,KIR2DL4
16023,FCAR
16024,NCR1
16025,NLRP7
16026,NLRP2
16027,GP6
16028,RDH13
16029,EPS8L1
16030,PPP1R12C
16031,TNNT1
16032,TNNI3
16033,DNAAF3
16034,SYT5
16035,PTPRH
16036,TMEM86B
16037,PPP6R1
16038,HSPBP1
16039,BRSK1
16040,TMEM150B
16041,KMT5C
16042,COX6B2
16043,FAM71E2
16044,IL11
16045,TMEM190
16046,TMEM238
16047,SHISA7
16048,ISOC2
16049,C19orf85
16050,ZNF628
16051,NAT14
16052,SSC5D
16053,SBK2
16054,SBK3
16055,ZNF579
16056,FIZ1
16057,ZNF524
16058,ZNF865
16059,ZNF784
16060,ZNF580
16061,ZNF581
16062,CCDC106
16063,U2AF2
16064,EPN1
16065,NLRP9
16066,RFPL4A
16067,NLRP11
16068,NLRP4
16069,NLRP13
16070,NLRP8
16071,NLRP5
16072,ZNF787
16073,ZNF444
16074,GALP
16075,ZSCAN5B
16076,ZSCAN5C
16077,EDDM13
16078,ZNF582
16079,ZNF583
16080,ZNF667
16081,ZNF471
16082,ZFP28
16083,ZNF470
16084,ZNF71
16085,SMIM17
16086,ZNF835
16087,PEG3
16088,USP29
16089,ZIM3
16090,DUXA
16091,ZNF264
16092,AURKC
16093,ZNF805
16094,ZNF460
16095,ZNF543
16096,ZNF304
16097,ZNF547
16098,ZNF548
16099,ZNF17
16100,ZNF749
16101,VN1R1
16102,ZNF772
16103,ZNF419
16104,ZNF549
16105,ZNF550
16106,ZNF416
16107,ZIK1
16108,ZNF530
16109,ZNF134
16110,ZNF211
16111,ZSCAN4
16112,ZNF551
16113,ZNF154
16114,ZNF671
16115,ZNF776
16116,ZNF586
16117,ZNF552
16118,ZNF587B
16119,ZNF814
16120,ZNF256
16121,C19orf18
16122,ZNF606
16123,ZSCAN1
16124,ZNF135
16125,ZSCAN18
16126,ZNF329
16127,ZNF274
16128,ZNF544
16129,ZNF8
16130,ERVK3-1
16131,ZSCAN22
16132,A1BG
16133,ZNF497
16134,ZNF837
16135,RNF225
16136,ZNF584
16137,ZNF132
16138,ZNF324B
16139,ZNF324
16140,ZNF446
16141,SLC27A5
16142,ZBTB45
16143,TRIM28
16144,CHMP2A
16145,MZF1
16146,DEFB125
16147,DEFB126
16148,DEFB127
16149,DEFB128
16150,DEFB129
16151,DEFB132
16152,C20orf96
16153,ZCCHC3
16154,SOX12
16155,NRSN2
16156,TRIB3
16157,RBCK1
16158,TBC1D20
16159,TCF15
16160,SRXN1
16161,SCRT2
16162,SLC52A3
16163,FAM110A
16164,ANGPT4
16165,RSPO4
16166,PSMF1
16167,TMEM74B
16168,C20orf202
16169,RAD21L1
16170,SNPH
16171,SDCBP2
16172,FKBP1A
16173,NSFL1C
16174,SIRPB2
16175,SIRPD
16176,SIRPG
16177,SIRPA
16178,PDYN
16179,STK35
16180,TGM3
16181,TGM6
16182,SNRPB
16183,ZNF343
16184,TMC2
16185,NOP56
16186,IDH3B
16187,EBF4
16188,CPXM1
16189,C20orf141
16190,TMEM239
16191,PCED1A
16192,VPS16
16193,PTPRA
16194,GNRH2
16195,OXT
16196,AVP
16197,UBOX5
16198,FASTKD5
16199,LZTS3
16200,DDRGK1
16201,ITPA
16202,SLC4A11
16203,C20orf194
16204,ATRN
16205,GFRA4
16206,ADAM33
16207,SIGLEC1
16208,HSPA12B
16209,C20orf27
16210,SPEF1
16211,CENPB
16212,CDC25B
16213,AP5S1
16214,MAVS
16215,PANK2
16216,RNF24
16217,SMOX
16218,ADRA1D
16219,PRNP
16220,PRND
16221,RASSF2
16222,SLC23A2
16223,TMEM230
16224,PCNA
16225,CDS2
16226,PROKR2
16227,GPCPD1
16228,SHLD1
16229,CHGB
16230,TRMT6
16231,MCM8
16232,CRLS1
16233,LRRN4
16234,FERMT1
16235,BMP2
16236,HAO1
16237,TMX4
16238,PLCB1
16239,PLCB4
16240,LAMP5
16241,PAK5
16242,ANKEF1
16243,SNAP25
16244,MKKS
16245,SLX4IP
16246,JAG1
16247,BTBD3
16248,SPTLC3
16249,ISM1
16250,TASP1
16251,ESF1
16252,NDUFAF5
16253,SEL1L2
16254,MACROD2
16255,FLRT3
16256,KIF16B
16257,SNRPB2
16258,OTOR
16259,PCSK2
16260,BFSP1
16261,DSTN
16262,BANF2
16263,SNX5
16264,OVOL2
16265,MGME1
16266,PET117
16267,KAT14
16268,ZNF133
16269,DZANK1
16270,POLR3F
16271,RBBP9
16272,SEC23B
16273,SMIM26
16274,DTD1
16275,SCP2D1
16276,SLC24A3
16277,RIN2
16278,NAA20
16279,CRNKL1
16280,CFAP61
16281,INSM1
16282,RALGAPA2
16283,KIZ
16284,XRN2
16285,NKX2-4
16286,NKX2-2
16287,FOXA2
16288,SSTR4
16289,THBD
16290,CD93
16291,NXT1
16292,GZF1
16293,NAPB
16294,CSTL1
16295,CST11
16296,CST8
16297,CST9L
16298,CST9
16299,CST3
16300,CST4
16301,CST1
16302,CST5
16303,GGTLC1
16304,SYNDIG1
16305,CST7
16306,APMAP
16307,ACSS1
16308,VSX1
16309,ENTPD6
16310,PYGB
16311,ABHD12
16312,GINS1
16313,NINL
16314,NANP
16315,ZNF337
16316,DEFB115
16317,DEFB116
16318,DEFB118
16319,DEFB119
16320,DEFB121
16321,DEFB123
16322,DEFB124
16323,REM1
16324,HM13
16325,ID1
16326,COX4I2
16327,BCL2L1
16328,TPX2
16329,MYLK2
16330,FOXS1
16331,DUSP15
16332,TTLL9
16333,PDRG1
16334,XKR7
16335,CCM2L
16336,HCK
16337,TM9SF4
16338,PLAGL2
16339,POFUT1
16340,KIF3B
16341,ASXL1
16342,NOL4L
16343,C20orf203
16344,COMMD7
16345,DNMT3B
16346,MAPRE1
16347,EFCAB8
16348,SUN5
16349,BPIFB2
16350,BPIFB6
16351,BPIFB3
16352,BPIFB4
16353,BPIFA2
16354,BPIFA3
16355,BPIFA1
16356,BPIFB1
16357,CDK5RAP1
16358,SNTA1
16359,CBFA2T2
16360,NECAB3
16361,C20orf144
16362,E2F1
16363,PXMP4
16364,ZNF341
16365,CHMP4B
16366,RALY
16367,EIF2S2
16368,ASIP
16369,ITCH
16370,MAP1LC3A
16371,PIGU
16372,NCOA6
16373,TP53INP2
16374,GGT7
16375,ACSS2
16376,GSS
16377,MYH7B
16378,TRPC4AP
16379,EDEM2
16380,PROCR
16381,MMP24OS
16382,MMP24
16383,EIF6
16384,FAM83C
16385,UQCC1
16386,GDF5OS
16387,GDF5
16388,CEP250
16389,C20orf173
16390,ERGIC3
16391,SPAG4
16392,CPNE1
16393,RBM12
16394,NFS1
16395,ROMO1
16396,RBM39
16397,PHF20
16398,SCAND1
16399,CNBD2
16400,EPB41L1
16401,AAR2
16402,DLGAP4
16403,MYL9
16404,TGIF2
16405,RAB5IF
16406,SLA2
16407,NDRG3
16408,DSN1
16409,SOGA1
16410,TLDC2
16411,SAMHD1
16412,RBL1
16413,MROH8
16414,RPN2
16415,GHRH
16416,MANBAL
16417,SRC
16418,BLCAP
16419,NNAT
16420,CTNNBL1
16421,VSTM2L
16422,TTI1
16423,RPRD1B
16424,TGM2
16425,KIAA1755
16426,BPI
16427,LBP
16428,RALGAPB
16429,ADIG
16430,ARHGAP40
16431,SLC32A1
16432,ACTR5
16433,PPP1R16B
16434,FAM83D
16435,DHX35
16436,MAFB
16437,TOP1
16438,PLCG1
16439,ZHX3
16440,LPIN3
16441,EMILIN3
16442,CHD6
16443,PTPRT
16444,SRSF6
16445,L3MBTL1
16446,SGK2
16447,IFT52
16448,MYBL2
16449,GTSF1L
16450,TOX2
16451,JPH2
16452,OSER1
16453,GDAP1L1
16454,FITM2
16455,R3HDML
16456,HNF4A
16457,TTPAL
16458,SERINC3
16459,PKIG
16460,ADA
16461,CCN5
16462,KCNK15
16463,RIMS4
16464,YWHAB
16465,PABPC1L
16466,TOMM34
16467,STK4
16468,KCNS1
16469,WFDC5
16470,WFDC12
16471,PI3
16472,SEMG1
16473,SEMG2
16474,SLPI
16475,MATN4
16476,RBPJL
16477,SDC4
16478,SYS1
16479,TP53TG5
16480,DBNDD2
16481,PIGT
16482,WFDC2
16483,SPINT3
16484,WFDC6
16485,EPPIN
16486,WFDC8
16487,WFDC9
16488,WFDC10A
16489,WFDC11
16490,WFDC10B
16491,WFDC13
16492,SPINT4
16493,WFDC3
16494,DNTTIP1
16495,UBE2C
16496,TNNC2
16497,SNX21
16498,ACOT8
16499,ZSWIM3
16500,ZSWIM1
16501,SPATA25
16502,NEURL2
16503,CTSA
16504,PLTP
16505,PCIF1
16506,ZNF335
16507,MMP9
16508,SLC12A5
16509,NCOA5
16510,CD40
16511,CDH22
16512,SLC35C2
16513,ELMO2
16514,ZNF334
16515,OCSTAMP
16516,SLC13A3
16517,TP53RK
16518,SLC2A10
16519,EYA2
16520,ZMYND8
16521,NCOA3
16522,SULF2
16523,PREX1
16524,ARFGEF2
16525,CSE1L
16526,STAU1
16527,DDX27
16528,ZNFX1
16529,KCNB1
16530,PTGIS
16531,B4GALT5
16532,SLC9A8
16533,SPATA2
16534,RNF114
16535,SNAI1
16536,UBE2V1
16537,TMEM189
16538,PTPN1
16539,RIPOR3
16540,PARD6B
16541,BCAS4
16542,ADNP
16543,DPM1
16544,MOCS3
16545,KCNG1
16546,NFATC2
16547,ATP9A
16548,ZFP64
16549,TSHZ2
16550,ZNF217
16551,BCAS1
16552,CYP24A1
16553,PFDN4
16554,DOK5
16555,CBLN4
16556,MC3R
16557,FAM210B
16558,AURKA
16559,CSTF1
16560,CASS4
16561,RTF2
16562,GCNT7
16563,FAM209A
16564,FAM209B
16565,TFAP2C
16566,BMP7
16567,SPO11
16568,RAE1
16569,MTRNR2L3
16570,RBM38
16571,CTCFL
16572,PCK1
16573,ZBP1
16574,PMEPA1
16575,C20orf85
16576,ANKRD60
16577,RAB22A
16578,VAPB
16579,APCDD1L
16580,STX16
16581,NPEPL1
16582,GNAS
16583,NELFCD
16584,CTSZ
16585,TUBB1
16586,ATP5F1E
16587,PRELID3B
16588,ZNF831
16589,EDN3
16590,PHACTR3
16591,SYCP2
16592,FAM217B
16593,PPP1R3D
16594,CDH26
16595,CDH4
16596,TAF4
16597,LSM14B
16598,PSMA7
16599,SS18L1
16600,MTG2
16601,HRH3
16602,OSBPL2
16603,ADRM1
16604,LAMA5
16605,CABLES2
16606,RBBP8NL
16607,GATA5
16608,SLCO4A1
16609,NTSR1
16610,MRGBP
16611,OGFR
16612,COL9A3
16613,TCFL5
16614,DIDO1
16615,GID8
16616,SLC17A9
16617,BHLHE23
16618,YTHDF1
16619,BIRC7
16620,NKAIN4
16621,ARFGAP1
16622,COL20A1
16623,CHRNA4
16624,KCNQ2
16625,EEF1A2
16626,PPDPF
16627,PTK6
16628,SRMS
16629,FNDC11
16630,HELZ2
16631,GMEB2
16632,STMN3
16633,RTEL1
16634,TNFRSF6B
16635,ARFRP1
16636,ZGPAT
16637,LIME1
16638,SLC2A4RG
16639,ZBTB46
16640,ABHD16B
16641,TPD52L2
16642,DNAJC5
16643,UCKL1
16644,ZNF512B
16645,SAMD10
16646,PRPF6
16647,C20orf204
16648,SOX18
16649,TCEA2
16650,RGS19
16651,OPRL1
16652,LKAAEAR1
16653,MYT1
16654,NPBWR2
16655,PCMTD2
16656,FP565260.1
16657,CBSL
16658,LIPI
16659,RBM11
16660,HSPA13
16661,SAMSN1
16662,NRIP1
16663,USP25
16664,CXADR
16665,BTG3
16666,C21orf91
16667,CHODL
16668,TMPRSS15
16669,NCAM2
16670,JAM2
16671,ATP5PF
16672,GABPA
16673,APP
16674,CYYR1
16675,ADAMTS1
16676,ADAMTS5
16677,LTN1
16678,RWDD2B
16679,USP16
16680,CCT8
16681,MAP3K7CL
16682,BACH1
16683,GRIK1
16684,CLDN17
16685,CLDN8
16686,KRTAP24-1
16687,KRTAP25-1
16688,KRTAP26-1
16689,KRTAP27-1
16690,KRTAP23-1
16691,KRTAP13-2
16692,KRTAP13-3
16693,KRTAP15-1
16694,KRTAP19-1
16695,KRTAP19-2
16696,KRTAP19-3
16697,KRTAP19-4
16698,KRTAP19-5
16699,KRTAP19-6
16700,KRTAP19-7
16701,KRTAP22-2
16702,KRTAP6-3
16703,KRTAP6-2
16704,KRTAP22-1
16705,KRTAP6-1
16706,KRTAP20-1
16707,KRTAP20-4
16708,KRTAP20-2
16709,KRTAP20-3
16710,KRTAP21-3
16711,KRTAP21-2
16712,KRTAP8-1
16713,KRTAP7-1
16714,KRTAP11-1
16715,KRTAP19-8
16716,TIAM1
16717,SOD1
16718,SCAF4
16719,HUNK
16720,MIS18A
16721,MRAP
16722,URB1
16723,EVA1C
16724,TCP10L
16725,CFAP298
16726,SYNJ1
16727,PAXBP1
16728,C21orf62
16729,OLIG2
16730,IFNAR2
16731,IL10RB
16732,IFNAR1
16733,IFNGR2
16734,TMEM50B
16735,DNAJC28
16736,GART
16737,SON
16738,DONSON
16739,CRYZL1
16740,ITSN1
16741,SLC5A3
16742,KCNE2
16743,RCAN1
16744,CLIC6
16745,RUNX1
16746,SETD4
16747,CBR1
16748,CBR3
16749,DOP1B
16750,MORC3
16751,CHAF1B
16752,CLDN14
16753,SIM2
16754,HLCS
16755,RIPPLY3
16756,PIGP
16757,TTC3
16758,VPS26C
16759,DYRK1A
16760,KCNJ6
16761,KCNJ15
16762,ERG
16763,ETS2
16764,PSMG1
16765,BRWD1
16766,GET1
16767,LCA5L
16768,SH3BGR
16769,B3GALT5
16770,IGSF5
16771,PCP4
16772,DSCAM
16773,BACE2
16774,FAM3B
16775,MX2
16776,MX1
16777,TMPRSS2
16778,RIPK4
16779,PRDM15
16780,C2CD2
16781,ZBTB21
16782,UMODL1
16783,ABCG1
16784,TFF3
16785,TFF2
16786,TFF1
16787,TMPRSS3
16788,UBASH3A
16789,RSPH1
16790,SLC37A1
16791,PDE9A
16792,WDR4
16793,NDUFV3
16794,PKNOX1
16795,HSF2BP
16796,RRP1B
16797,PDXK
16798,CSTB
16799,RRP1
16800,AGPAT3
16801,TRAPPC10
16802,PWP2
16803,DNMT3L
16804,AIRE
16805,PFKL
16806,CFAP410
16807,TRPM2
16808,LRRC3
16809,TSPEAR
16810,KRTAP10-1
16811,KRTAP10-3
16812,KRTAP10-6
16813,KRTAP10-7
16814,KRTAP10-8
16815,KRTAP10-11
16816,KRTAP12-4
16817,KRTAP12-2
16818,KRTAP12-1
16819,UBE2G2
16820,SUMO3
16821,PTTG1IP
16822,ITGB2
16823,FAM207A
16824,ADARB1
16825,POFUT2
16826,COL18A1
16827,SLC19A1
16828,PCBP3
16829,COL6A1
16830,COL6A2
16831,FTCD
16832,SPATC1L
16833,LSS
16834,MCM3AP
16835,YBEY
16836,C21orf58
16837,PCNT
16838,DIP2A
16839,S100B
16840,PRMT2
16841,OR11H1
16842,CCT8L2
16843,XKR3
16844,GAB4
16845,IL17RA
16846,TMEM121B
16847,HDHD5
16848,ADA2
16849,CECR2
16850,SLC25A18
16851,ATP6V1E1
16852,BCL2L13
16853,BID
16854,MICAL3
16855,PEX26
16856,USP18
16857,DGCR6
16858,DGCR2
16859,ESS2
16860,TSSK2
16861,GSC2
16862,SLC25A1
16863,CLTCL1
16864,HIRA
16865,C22orf39
16866,UFD1
16867,CDC45
16868,CLDN5
16869,SEPTIN5
16870,GP1BB
16871,TBX1
16872,GNB1L
16873,RTL10
16874,TXNRD2
16875,COMT
16876,ARVCF
16877,TANGO2
16878,DGCR8
16879,TRMT2A
16880,ZDHHC8
16881,CCDC188
16882,RTN4R
16883,DGCR6L
16884,USP41
16885,ZNF74
